feature,importance_mean,importance_std,val_imp_0,val_imp_1,val_imp_2,val_imp_3
cursor_position_diff_abostrove_sum,0.002131566966631457,0.005104637391919493,-0.0010482906494383992,0.004387363343327677,0.009249506061999146,-0.004062310889362597
paragraph_word_count_mean,0.002131566966631457,0.005104637391919493,-0.0010482906494383992,0.004387363343327677,0.009249506061999146,-0.004062310889362597
R-bursts_last,0.002131566966631457,0.005104637391919493,-0.0010482906494383992,0.004387363343327677,0.009249506061999146,-0.004062310889362597
word_len_max_pauses_1_sec_Divid,0.00212634308427391,0.0023582828897744075,0.0003470684555680892,0.0011540197891503068,0.006180678623407931,0.0008236054689693129
cursor_position_change_2_std,0.0020812122683484258,0.0037301547581646065,-0.00021329690466120876,0.0009773738430737255,0.008438636987412762,-0.0008778648524315757
cursor_position_diff_ArrowRight_mean,0.0020635526248968666,0.0038981390368260736,0.001259901622710835,0.005313820299645888,0.005666158209296335,-0.0039856696320655915
cursor_position_diff_ArrowLeft_mean,0.0020635526248968666,0.0038981390368260736,0.001259901622710835,0.005313820299645888,0.005666158209296335,-0.0039856696320655915
min_keystrokes_45s,0.0020635526248968666,0.0038981390368260736,0.001259901622710835,0.005313820299645888,0.005666158209296335,-0.0039856696320655915
cursor_position_change_20_mean,0.0020411071360161848,0.005618173737443915,-0.002040530201325219,0.004258635933318766,0.010147450810967962,-0.00420112799889677
time_diff_ArrowLeft_std,0.001971332987192223,0.0042133459478214275,3.14609754240025e-05,0.005694689821494514,0.006168413510082016,-0.00400923235823164
sent_len_q3,0.0019595588566841265,0.00434347057509844,-0.001379469575203074,-0.0007707778308096991,0.009378332016189983,0.0006101508165592961
cursor_position_nunique,0.0019288831758743352,0.004108095174454678,0.005759329544237746,0.0018383581450868158,0.004845976083231951,-0.004728131069059172
word_count_diff_Input_mean_text_change_3_cnt_Div,0.0019281736604754018,0.006026306453890359,3.719680823499605e-05,0.00526871201275364,0.009249506061999146,-0.006842720241086175
cursor_position_diff_Leftclick_median,0.001841792301962547,0.004026781340122613,-0.00021329690466120876,0.0014154130009844668,0.008438636987412762,-0.0022735838758858318
word_len_first,0.0018374461246595114,0.003747392865425955,0.0005725178311227208,0.0013826053426994056,0.007839610632914218,-0.0024449493080982987
paragraph_word_count_kurt,0.0018207903894086608,0.005202138912990846,-0.0030721770687435757,0.005589233647785852,0.008276880812386755,-0.0035107758337943884
cursor_position_max,0.001820257898537972,0.005324279508418592,-0.002271136747208413,0.004387363343327677,0.009249506061999146,-0.004084701063966523
IKI_ median_sent_len_std_Divid,0.0017746551726113557,0.004856943648836262,-0.003311391787324758,0.0016744827339025825,0.009613394596299174,-0.0008778648524315757
word_len_ge_15_count,0.0017737724506316083,0.004430892645339268,-0.0002310414299728225,0.005694689821494514,0.006168413510082016,-0.004536972099077274
text_change_0_cnt,0.0017487438070342143,0.0037029519392582184,-0.0028251687824631944,0.002322308911022586,0.007326372577496243,0.0001714625220812227
paragraph_len_last,0.0017230958674362556,0.0022624400141819274,-0.0017854498144196929,0.0018604658272348695,0.004518495219004326,0.00229887223792552
word_count_change_10_mean,0.0017068211222840968,0.004039262185123179,0.005759329544237746,0.0013826053426994056,0.004413480671258407,-0.004728131069059172
word_len_ge_14_count,0.0017068211222840968,0.004039262185123179,0.005759329544237746,0.0013826053426994056,0.004413480671258407,-0.004728131069059172
time_diff_ArrowUp_sum,0.0017068211222840968,0.004039262185123179,0.005759329544237746,0.0013826053426994056,0.004413480671258407,-0.004728131069059172
paragraph_len_median,0.001705661973409281,0.004679701359463478,-0.002208675065110355,0.007222934475342058,0.005407048219648991,-0.00359865973624357
word_count_change_20_mean,0.001702783943720712,0.003968946786782263,-0.002040530201325219,0.004258635933318766,0.0068659975424033015,-0.0022729674995140003
word_count_diff_Input_mean_paragraph_word_count_mean_Divid,0.001693281084749157,0.004211565835499863,0.002296219314752712,0.004496163498451833,0.005325614697535175,-0.005344873171743092
sent_len_skew,0.0016905768118281317,0.005229804590521834,-0.0006685691747122524,0.0037897894044960356,0.008870273228424652,-0.005229186210895909
cursor_position_change_100_std,0.001668584119866326,0.004007845483343457,0.004406402678492294,-0.0021536598709152033,0.006769201865636565,-0.0023476081937483517
action_time_gap_1_sum,0.001643869206457066,0.0054655730800055626,-0.002999081690135963,0.004387363343327677,0.009249506061999146,-0.004062310889362597
action_time_gap_3_max,0.0016287217912201168,0.003830738821416382,-0.002040530201325219,0.004591977677468495,0.006236407188251192,-0.0022729674995140003
max_keystrokes_8s,0.0015997123847030226,0.005002564011738275,-0.0037027589351172896,0.0016744827339025825,0.009613394596299174,-0.0011862688562723767
time_diff_Backspace_median,0.001594480619293806,0.0021470490270620365,-0.00026494995593107085,0.000767887974338799,0.005249545458008098,0.000625439000759398
word_time_ratio,0.0015765063895315234,0.0026566862464618463,-0.0018329110531258297,0.0026860327127188888,0.005249545458008098,0.00020335844052493668
sent_len_ge_50_count_IKI_ median_Divid,0.0015713433332940063,0.0047089467541154804,0.005759329544237746,0.0013826053426994056,0.005189764899164062,-0.006046326452925188
Number of revisions Backspace 14 word,0.0015369943846350181,0.0049145948678581105,-0.002040530201325219,0.004258635933318766,0.008130999805443295,-0.00420112799889677
sent_len_ge_60_count,0.001536371165634362,0.0025892022450887584,0.0012263590649033707,0.002991110794123064,0.004424375707166972,-0.0024963609036559586
leading-edge revisions_count,0.0014779277984302286,0.0019699118511532403,-0.0017191558920217065,0.0017162874579727538,0.003615707389844347,0.00229887223792552
sent_len_median,0.0014569293644257492,0.004388285078367551,-0.004691506213561347,0.0025125428426127083,0.0075489140896285445,0.00045776673902309106
time_diff_q_mean,0.0014528448048446996,0.0034881213590908155,0.0044658156290479645,0.0008186085816433986,0.004527192113558287,-0.004000237104870852
mean_keystrokes_30s,0.0014380811077006478,0.0032467077357418565,-0.0016804336771804596,0.0016744827339025825,0.006636140226512044,-0.0008778648524315757
long_pauses_count,0.00143728033188531,0.0053923089433345174,-0.0031786598353054085,0.004258635933318766,0.008870273228424652,-0.00420112799889677
action_time_gap_20_sum,0.00143728033188531,0.0053923089433345174,-0.0031786598353054085,0.004258635933318766,0.008870273228424652,-0.00420112799889677
Number of revisions Backspace 2 word,0.00143728033188531,0.0053923089433345174,-0.0031786598353054085,0.004258635933318766,0.008870273228424652,-0.00420112799889677
median_keystrokes_60s,0.0014341507030828926,0.003240416102052252,-0.0016804336771804596,0.0016744827339025825,0.006620418608041023,-0.0008778648524315757
text_change_11_cnt,0.0014271901406203158,0.004545536756081078,0.0024924011045802663,0.002711264925559509,0.006461594028254636,-0.005956499495913148
down_time_quantile,0.0013986838612637525,0.003991978985304386,-0.0014865943985802876,0.004496163498451833,0.006078074757823626,-0.003492908412640161
cursor_position_diff_Nonproduction_std,0.0013986838612637525,0.003991978985304386,-0.0014865943985802876,0.004496163498451833,0.006078074757823626,-0.003492908412640161
down_event_8_cnt_pauses_1_sec_Divid,0.001385450578274064,0.003668032721548677,0.0005899259715442806,0.0004082536836803041,0.007304644142275829,-0.002761021484404158
action_time_gap_3_sum,0.00137111626669785,0.00401213864397489,-0.0015968647768438982,0.004496163498451833,0.006078074757823626,-0.003492908412640161
word_count_diff_q_std,0.00137111626669785,0.00401213864397489,-0.0015968647768438982,0.004496163498451833,0.006078074757823626,-0.003492908412640161
word_count_median,0.0013598586449724281,0.005104388045248573,-0.0009174066591413621,0.004090205304537575,0.007896295778901108,-0.0056296598444076085
word_count_diff_Space_sum,0.00134481828699122,0.004365553880240855,-0.004691506213561347,0.002064098532874592,0.0075489140896285445,0.00045776673902309106
word_count_change_50_mean,0.00134481828699122,0.004365553880240855,-0.004691506213561347,0.002064098532874592,0.0075489140896285445,0.00045776673902309106
word_count_change_1_mean,0.00134481828699122,0.004365553880240855,-0.004691506213561347,0.002064098532874592,0.0075489140896285445,0.00045776673902309106
P-bursts_median,0.00134481828699122,0.004365553880240855,-0.004691506213561347,0.002064098532874592,0.0075489140896285445,0.00045776673902309106
word_len_std,0.0013362326320506546,0.005309042991525903,-0.0022222904788645192,-1.6668805444819412e-06,0.010353432102295279,-0.0027845442146836596
action_time_gap_100_sum,0.0013140233680624391,0.00379781481162399,0.005759329544237746,0.0018383581450868158,0.0023865368519843666,-0.004728131069059172
cursor_position_diff_ArrowLeft_median,0.0013140233680624391,0.00379781481162399,0.005759329544237746,0.0018383581450868158,0.0023865368519843666,-0.004728131069059172
time_diff_ArrowLeft_mean,0.0013140233680624391,0.00379781481162399,0.005759329544237746,0.0018383581450868158,0.0023865368519843666,-0.004728131069059172
backspacing_time_std,0.0013140233680624391,0.00379781481162399,0.005759329544237746,0.0018383581450868158,0.0023865368519843666,-0.004728131069059172
cursor_position_change_100_mean,0.0012980637280158858,0.005732760062339555,-0.005813795788870313,0.0030426770082119248,0.009613394596299174,-0.0016500209035772428
down_event_7_cnt,0.0012906393636336055,0.004768054095620753,0.0024924011045802663,0.002711264925559509,0.006461594028254636,-0.006502702603859989
cursor_position_diff_Replace_sum,0.0012906393636336055,0.004768054095620753,0.0024924011045802663,0.002711264925559509,0.006461594028254636,-0.006502702603859989
action_time_skew,0.0012775958969777346,0.001948790721115082,0.002296219314752712,0.0033147832941141653,0.0013828507805316304,-0.0018834698014875695
time_diff_ArrowDown_sum,0.0012737101104784154,0.004087042895132384,-0.001986489401721636,0.004496163498451833,0.006078074757823626,-0.003492908412640161
time_diff_Leftclick_median,0.001260587467746474,0.004557146888092599,-0.0042544331645317235,0.0008429563021622455,0.008403173894730664,5.0652838624709595e-05
cursor_position_diff_Leftclick_max,0.0012546270437624185,0.003447074950178318,-0.00037675056761227177,0.0013639611440408594,0.006689921350594541,-0.0026586237519734546
keys_per_second,0.0012454107412846749,0.003583803084844913,-0.002040530201325219,0.003058733477726727,0.006236407188251192,-0.0022729674995140003
cursor_position_diff_ArrowUp_median,0.0012454107412846749,0.003583803084844913,-0.002040530201325219,0.003058733477726727,0.006236407188251192,-0.0022729674995140003
time_diff_Input_std,0.001232732839929307,0.004494975231343457,-0.00199257411710807,0.004258635933318766,0.0068659975424033015,-0.00420112799889677
time_diff_comma_mean,0.0012207438188750197,0.004503617444488109,-0.002040530201325219,0.004258635933318766,0.0068659975424033015,-0.00420112799889677
sent_len_median_paragraph_count_Div,0.0012122406506013123,0.004563603456082438,-0.0019680546310791858,0.008229009676955723,0.0021747428303826033,-0.0035867352738538916
min_keystrokes_120s,0.0012091324060696657,0.0036197893190388322,-0.002040530201325219,0.003058733477726727,0.006236407188251192,-0.0024180808403740373
up_time_mean,0.0012025638609785283,0.005251699550420307,-0.0030730775346833328,0.0032141877490695636,0.008870273228424652,-0.00420112799889677
P-bursts_median_sent_len_ge_50_count_Div,0.0011664312837525725,0.001845001605318801,-0.0013321116627123541,0.0005220955079914824,0.0037427076754207866,0.0017330336143103753
word_len_ge_5_count,0.001137271667527598,0.0036894033774058648,-0.0011221608839162567,-0.0036042057980132935,0.00572257103839191,0.0035528823136480314
time_diff_abostrove_max,0.0011319870508981061,0.0016533928681652596,-0.0017191558920217065,0.0018604658272348695,0.0020877660304537415,0.00229887223792552
action_time_gap_2_min,0.0010962916026559244,0.00485988410912116,-0.005016188086888307,0.0005525608755666545,0.008587525118053274,0.0002612685038920759
time_diff_Backspace_max,0.001079287187387562,0.002743550089152354,-0.0001565235227070083,0.0019049986143624409,0.005013622965993114,-0.0024449493080982987
word_count_diff_q_sum,0.0010540345369636217,0.0035013519475577183,-0.002040530201325219,0.0022932286604425145,0.006236407188251192,-0.0022729674995140003
word_count_change_20_std,0.0010517521273913644,0.004346737926804382,-0.004691506213561347,0.0008918338944751691,0.0075489140896285445,0.00045776673902309106
text_change_4_cnt_sent_len_ge_50_count_Div,0.0010379306655165788,0.00406684796056396,0.0017189656327900038,0.0016520015043617886,0.00606829411403742,-0.005287538589122898
P-bursts_first,0.0010355220883496719,0.002595284417810582,-0.0018329110531258297,0.0005220955079914824,0.005249545458008098,0.00020335844052493668
down_event_10_cnt,0.001032191558817619,0.004429027540670997,-0.004619309969945473,0.0019567277078846312,0.0075489140896285445,-0.0007575655922972269
cursor_position_change_5_std,0.001015786027601856,0.004302600491508466,-0.0037596409312857793,0.003058733477726727,0.007037019063480476,-0.0022729674995140003
time_diff_Space_max,0.0009977186859627535,0.004474788718348609,-0.0015968647768438982,0.003990901673146474,0.006469595510902648,-0.00487275766335421
word_count_change_100_std,0.0009697943685640781,0.003141455837155999,0.0009006788084203743,0.005816298873269565,9.270064856714555e-05,-0.002930500856000773
word_count_diff_Replace_median,0.0009560151594385502,0.00565880240437221,-0.005813795788870313,0.0016744827339025825,0.009613394596299174,-0.0016500209035772428
cursor_position_change_5_mean,0.0009560151594385502,0.00565880240437221,-0.005813795788870313,0.0016744827339025825,0.009613394596299174,-0.0016500209035772428
action_time_gap_10_std,0.0009560151594385502,0.00565880240437221,-0.005813795788870313,0.0016744827339025825,0.009613394596299174,-0.0016500209035772428
time_diff_Input_mean,0.0009498484183760036,0.003145315648369265,0.0023151158455486653,0.004258635933318766,0.0014267698935333528,-0.00420112799889677
time_diff_ArrowLeft_median,0.0009475051603754364,0.004552581587003258,-0.003204288235374886,0.005313820299645888,0.005666158209296335,-0.0039856696320655915
min_keystrokes_80s,0.0009421539544239715,0.0047019710270799235,0.0024924011045802663,0.001317323288720973,0.006461594028254636,-0.006502702603859989
time_diff_Delete_sum,0.0009115929294536834,0.0010252230656726895,-0.0004343942889988295,0.0021594347355171073,0.0016051508221985311,0.00031618044909792475
leading-edge revisions_mean,0.0008560793415070683,0.003068872023385968,0.002354551578727604,0.000343376285809438,0.004527192113558287,-0.0038008026120670557
action_time_gap_2_std,0.0008560793415070683,0.003068872023385968,0.002354551578727604,0.000343376285809438,0.004527192113558287,-0.0038008026120670557
word_count_diff_Space_mean,0.0008560793415070683,0.003068872023385968,0.002354551578727604,0.000343376285809438,0.004527192113558287,-0.0038008026120670557
R-bursts_mean,0.0008531664808900941,0.004312310427774354,-0.0005507359744288398,0.003170197297891364,0.006168413510082016,-0.005375208909984164
sd_keystrokes_120s,0.0008352311038363897,0.001689849425297609,0.002763476952149291,0.00121483720487503,0.0012460800598088073,-0.0018834698014875695
IKI_std,0.0008188956348472998,0.004861419689611273,0.0014334042065033414,0.0017160926204812799,0.006853050055481258,-0.00672696434307668
cursor_position_diff_Remove/Cut_std,0.0007987256291380335,0.005154681948546029,0.0007573843065687424,0.003646537652090054,0.006259639994810606,-0.007468659436917269
cursor_position_diff_Paste_std,0.0007987256291380335,0.005154681948546029,0.0007573843065687424,0.003646537652090054,0.006259639994810606,-0.007468659436917269
long_pauses_std,0.0007987256291380335,0.005154681948546029,0.0007573843065687424,0.003646537652090054,0.006259639994810606,-0.007468659436917269
cursor_position_diff_Backspace_sum,0.0007975858398391322,0.0015363287195959022,-0.0017191558920217065,0.0017162874579727538,0.0008943395554799616,0.00229887223792552
pauses_2_sec,0.0007975858398391322,0.0015363287195959022,-0.0017191558920217065,0.0017162874579727538,0.0008943395554799616,0.00229887223792552
word_len_skew,0.0007835257708880411,0.0060327907881528985,-0.005793678079294484,0.004258635933318766,0.008870273228424652,-0.00420112799889677
sd_keystrokes_80s,0.0007535315245734003,0.0022133825413790157,-0.0017191558920217065,0.0008429563021622455,0.0042510356553618345,-0.00036070996720877213
action_time_gap_50_mean,0.0007477870117759272,0.0030415302865993616,0.0017645875325182914,0.00038726345560369246,0.004640099671048781,-0.0038008026120670557
inter_key_median_lantency,0.0007443784276119497,0.0035818919888170597,0.0033007812081523036,0.004647561632104391,-0.00040135110317818246,-0.004569478026630713
time_diff_dot_median,0.0007353823168753382,0.002649202623193954,0.0004590129298485124,0.0034654669175808173,0.002469352044999762,-0.003452302624927739
cursor_position_diff_abostrove_median,0.0007308448854704969,0.004674618969570853,-0.0028300031212527554,0.004496163498451833,0.00612997682803712,-0.00487275766335421
product_to_keys,0.0007248346722896204,0.005182354529869513,0.002422447768108349,0.0031755536508593085,0.005356447883561599,-0.008055110613370775
word_event_ratio,0.0007213182932337275,0.0015372045451458437,-0.0017191558920217065,0.0017162874579727538,0.0005892693690583428,0.00229887223792552
down_event_9_cnt,0.0007195601224033038,0.0030055882949063806,0.0017645875325182914,0.00038726345560369246,0.004527192113558287,-0.0038008026120670557
cursor_position_diff_Backspace_std,0.0007195601224033038,0.0030055882949063806,0.0017645875325182914,0.00038726345560369246,0.004527192113558287,-0.0038008026120670557
sent_len_std_time_diff_Backspace_median_Div,0.0007141231013559068,0.0027296938074943345,-0.0031008909255604844,0.004387363343327677,0.0017198461631202644,-0.0001498261754638297
min_keystrokes_60s,0.0006734609109306233,0.004347213180971794,-0.002255176888910304,0.004496163498451833,0.005325614697535175,-0.00487275766335421
sequence_of_backspaces_std,0.0006548101167757892,0.006013266114978891,-0.0005507359744288398,0.005694689821494514,0.006168413510082016,-0.008693126890044534
paragraph_len_q3,0.0006548101167757892,0.006013266114978891,-0.0005507359744288398,0.005694689821494514,0.006168413510082016,-0.008693126890044534
text_change_5_cnt,0.0006369191160796317,0.004446293775975734,-0.005813795788870313,0.0016744827339025825,0.006640368194769708,4.662132451654921e-05
time_diff_abostrove_sum,0.0006351301861453607,0.004079950683379396,-0.0015936330917140085,0.0036812968021144865,0.005325614697535175,-0.00487275766335421
word_count_diff_Input_mean,0.0006309518883417797,0.003386782664091066,0.00030338024365517136,0.004739238370535581,0.0020382424125695575,-0.004557053473393191
60s_extrema_per_user,0.0006143218173912529,0.004872388857242508,-0.0033844372300977366,0.0033332971952882984,0.007202275040520456,-0.004693847736146006
text_change_2_cnt,0.0006127971004363103,0.003639918951185025,-0.00020305353272570548,-0.0017673517374172665,0.006769201865636565,-0.0023476081937483517
time_diff_ArrowDown_mean,0.0006027023955368499,0.004649473042544882,-0.004532350030912735,0.0019567277078846312,0.0075489140896285445,-0.002562482184453041
cursor_position_diff_Delete_median,0.0005678665952426748,0.000963710272231818,-0.0004343942889988295,0.0021594347355171073,0.00023024548535449663,0.00031618044909792475
word_count_diff_Input_mean_sent_len_median_Div,0.0005545871402986985,0.004388661751079223,0.0014334042065033414,0.0025832241130171463,0.004928684584750986,-0.00672696434307668
word_count_change_1_std,0.0005498968502842538,0.0038641251398650166,-0.002040530201325219,0.0018202123876808751,0.006236407188251192,-0.0038165019734698324
sent_word_count_q3,0.0005320948893603183,0.0056592294338824855,-0.004691506213561347,-0.0014848105783133447,0.010091250737164548,-0.0017865543878485823
word_len_kurt,0.0005121133228057212,0.0028148989837725614,0.00044138444546265587,0.004739238370535581,4.3763343729297244e-05,-0.0031759328685046495
action_time_gap_20_std,0.0004972048516101446,0.0013038023118682992,-0.0007529983169365928,-0.0001595967725373515,0.002672769418619214,0.00022864507729530859
IKI_bw_letter_max,0.0004783053786587832,0.005080708044945332,0.0019358465438975014,0.0031755536508593085,0.004928684584750986,-0.008126863264872664
action_time_gap_50_std,0.0004448179901557353,0.0015488585588479269,0.002296219314752712,0.00012044238754899128,0.0012460800598088073,-0.0018834698014875695
time_diff_Shift_mean,0.0004448179901557353,0.0015488585588479269,0.002296219314752712,0.00012044238754899128,0.0012460800598088073,-0.0018834698014875695
text_change_10_cnt,0.0004448179901557353,0.0015488585588479269,0.002296219314752712,0.00012044238754899128,0.0012460800598088073,-0.0018834698014875695
time_diff_Replace_max,0.0004448179901557353,0.0015488585588479269,0.002296219314752712,0.00012044238754899128,0.0012460800598088073,-0.0018834698014875695
word_count_change_2_max,0.0004448179901557353,0.0015488585588479269,0.002296219314752712,0.00012044238754899128,0.0012460800598088073,-0.0018834698014875695
max_keystrokes_10s,0.0004448179901557353,0.0015488585588479269,0.002296219314752712,0.00012044238754899128,0.0012460800598088073,-0.0018834698014875695
sequence_of_backspaces_sum,0.0004307431684077434,0.001998297536698888,0.0018446065838961245,-0.0005185171416048351,0.002744491425088036,-0.0023476081937483517
word_count_diff_Input_mean_word_len_max_Div,0.0004246885835734737,0.004859538226244562,-0.00014342399859196275,0.0017160926204812799,0.006853050055481258,-0.00672696434307668
max_keystrokes_120s,0.00040531745709142253,0.005202651630510101,-0.0008162483816177013,0.003646537652090054,0.006259639994810606,-0.007468659436917269
action_time_gap_10_sum,0.00040474057977818445,0.004493268797830076,-0.005813795788870313,0.0016744827339025825,0.006636140226512044,-0.0008778648524315757
word_len_mean,0.00040474057977818445,0.004493268797830076,-0.005813795788870313,0.0016744827339025825,0.006636140226512044,-0.0008778648524315757
time_diff_q_sum,0.00039877525421193327,0.005670350604808677,-0.005813795788870313,-0.0005544768870038852,0.009613394596299174,-0.0016500209035772428
action_time_gap_1_max,0.000393174532425572,0.0026590852110797264,-0.00316058386061302,0.0008429563021622455,0.0042510356553618345,-0.00036070996720877213
input_word_length_std,0.00037824572889971764,0.002604835418284818,-0.0009421324391982178,-0.0017673517374172665,0.004830350101348024,-0.0006078830091336695
cursor_position_diff_ArrowRight_sum,0.0003706329571857153,0.00501911476713023,0.0014334042065033414,0.0031755536508593085,0.004928684584750986,-0.008055110613370775
max_keystrokes_45s,0.0003706329571857153,0.00501911476713023,0.0014334042065033414,0.0031755536508593085,0.004928684584750986,-0.008055110613370775
time_diff_Paste_std,0.0003706329571857153,0.00501911476713023,0.0014334042065033414,0.0031755536508593085,0.004928684584750986,-0.008055110613370775
cursor_position_diff_ArrowUp_sum,0.0003706329571857153,0.00501911476713023,0.0014334042065033414,0.0031755536508593085,0.004928684584750986,-0.008055110613370775
sent_len_median_time_diff_Backspace_median_Div,0.0003572335122662418,0.0023088328091527537,-0.00021099221436360338,-0.0004117031819120265,0.004149489639864168,-0.002097860194523571
time_diff_Enter_std,0.0003378042671647319,0.004303694796875705,0.0014334042065033414,0.0017160926204812799,0.004928684584750986,-0.00672696434307668
time_diff_comma_std,0.00032915790881644924,0.0008581635023640951,0.0010974363751475313,0.001268056836802145,-0.0006159951387338936,-0.0004328664379499858
time_diff_q_median,0.00032068515778910234,0.00359528911968213,-0.000423055620899504,0.0011093748193872766,0.005324552501727808,-0.004728131069059172
time_diff_q_max,0.00031490078404868005,0.004561186467339809,-0.0033375167447897702,0.0033399007163015804,0.00612997682803712,-0.00487275766335421
median_keystrokes_10s,0.0003115049931512459,0.004922487753363957,-0.003993485309800482,0.0027310779780310157,0.007202275040520456,-0.004693847736146006
