feature,importance_mean,importance_std,val_imp_0,val_imp_1,val_imp_2,val_imp_3
cursor_position_diff_ArrowLeft_sum,0.0022097810246380634,0.007071638082648843,0.004607730715731229,-0.0002432525960801568,-0.00746482128134951,0.011939467260250691
Number of revisions Backspace 14 word,0.0021460637709049962,0.0037877148315203796,0.007589122576521168,0.001220015887355208,-0.0030021637269875834,0.0027772803467311924
inter_key_median_lantency_text_change_3_cnt_MULT,0.0021424048535772927,0.006719156143284982,0.0055002348221697694,-9.419097349222527e-05,-0.00746482128134951,0.010628396846981136
std_pause_time,0.0021134174958369195,0.0036675747963416834,-0.0032955457942384636,0.006684490432369905,0.001247489573762195,0.0038172357714540417
sd_keystrokes_120s,0.0020521072076836594,0.0036994195851034017,-0.0032955457942383526,0.0066844904323698495,0.0009213455311762875,0.003898138661426853
sent_len_skew,0.002048854371549988,0.003874216905166516,-0.003332414591820765,0.0070876788614397945,0.0005420145551540689,0.003898138661426853
inter_key_median_lantency,0.002039530584931018,0.006019060006783429,0.004691566071688524,0.00677576040515937,-0.00829380142559255,0.004984597288468728
action_time_gap_20_mean,0.0020066642477775676,0.0020170827858079655,0.003675451173822286,-0.0012957414123048738,0.0020330927487484662,0.0036138544808443918
word_count_diff_Paste_std,0.0019803250363582825,0.007379476492037607,0.012420561464406288,-0.00173257008240707,-0.007400571133579115,0.004633879897013027
cursor_position_diff_Space_mean,0.001973545806972371,0.006799208951049089,-0.00014661152242312347,0.001251336486296717,-0.005982391746735316,0.012771850010751207
word_count_diff_Enter_std,0.0019366062932955619,0.002358887657767576,0.004858616887122302,0.0028100838470282996,-0.001657225903405557,0.0017349503424372026
Percentage_of_I_bursts_paragraph_word_count_median_DIVV,0.001928432332792801,0.005245578930324776,0.006028526970104864,-0.002327806524735576,-0.004122355871262917,0.008135364757064834
word_count_change_50_std,0.0019034119405712535,0.007994468617095492,-0.0005908102025444784,0.0031751447515787623,-0.008599758028287663,0.013629071241538393
word_len_last,0.0018886167553057859,0.008024029810237643,-0.0007056688663217292,0.0031751447515787623,-0.008599758028287663,0.013684749164253773
10_distance_stats_max,0.001863578234778479,0.0003869567237152667,0.0022099935287798744,0.0013722270057674457,0.0015991417460078372,0.002272950658558759
80_distance_stats_std,0.0018587617375980942,0.0026549895674029965,0.005348445224517884,0.0013144972967898405,-0.001999740852036136,0.0027718452811207883
action_time_gap_50_min,0.0018501562387151782,0.007881065034949016,-0.000602982140320063,0.0033025944222450088,-0.008599758028287663,0.01330077070122343
sent_len_first,0.0018082694856016712,0.007737069077229418,-0.000602982140320063,0.003226786074004784,-0.008445476169016197,0.013054750177738161
time_diff_Space_std,0.0018017760747048306,0.0036026956960877377,-0.0032955457942384636,0.006338884425835023,0.00047056301803111156,0.0036932026491916514
word_count_diff_Delete_median,0.0017882714375431902,0.007370210898044502,0.008928844396874747,-0.0017300816221816895,-0.008606346122370656,0.00856066909785036
cursor_position_diff_Input_max,0.0017783122787380923,0.0010541980229475294,0.001094430485867326,0.002986550426441914,0.0004251883270660062,0.002607079875577123
word_count_change_5_std,0.001758475714194574,0.005976665189404871,0.0031556453721098277,0.007187461621792235,-0.008293801425592495,0.004984597288468728
cursor_position_diff_ArrowRight_std,0.001758307180976998,0.007539643971248009,0.0063964147031895235,-0.0016109472600693286,-0.008717765916605558,0.010965527197393354
down_event_12_cnt,0.0017432586537268757,0.005890242307881674,0.004341763094606543,-0.0016208126331087591,-0.00563338994285173,0.009885474096261448
action_time_std,0.0017349511660540717,0.0035377145053728477,-0.003295545794238408,0.0061755157883638945,0.0004705630180312226,0.003589271652059578
time_diff_Input_sum,0.0016304166277750776,0.004095822081907665,7.788149983867232e-06,0.0003764233884311352,-0.0023516108625781795,0.008489065835263487
30_distance_stats_sum,0.0016168297120552066,0.008842939003799196,-0.00011452767021336019,0.0062147531994010685,-0.011744218879377155,0.012111312198410273
text_change_12_cnt,0.0016139957828440327,0.008035574560016245,-0.0023775068472704497,0.009864876405365819,-0.009604190319699668,0.00857280389298043
time_diff_abostrove_sum,0.0016054594888122858,0.005358620001910955,0.006396414703189468,-0.0005990380490556446,-0.006156976811825199,0.006781438112940519
sent_len_median_time_diff_Backspace_median_Div,0.00158244206056532,0.004733560621644307,0.004911161159517452,-0.000426041128226029,-0.00514564498007003,0.006990293191039887
backspacing_time_skew,0.001554361225469203,0.008842670943162139,-0.00040545694579025016,0.006214753199401124,-0.011703163550144335,0.012111312198410273
word_len_ge_8_count_word_len_ge_9_count_MULT,0.0015396774931805135,0.004147230492646246,-0.004844857695710192,0.004430367515835254,0.0006811991831090491,0.005892000969487943
word_len_mean,0.0015218488299207217,0.0019769673725210882,0.003675451173822286,-0.0012957414123048183,0.0030447126659193247,0.0006629728922460942
word_count_diff_Paste_max,0.0015158248222083143,0.01103767715966697,0.002670163989670793,0.005752362794133825,-0.016237995753150214,0.013878768258178853
action_time_sum,0.0014849530466539002,0.0038318856121996466,0.0027043076531784727,-0.00028911967263767213,-0.0034312114416202855,0.0069558356476950856
down_event_11_cnt,0.0014752201540884635,0.004169791341196205,0.002704307653178528,-0.00028911967263767213,-0.003948455847887722,0.00743414848370072
P-bursts_count,0.0014752201540884219,0.004169791341196257,0.0027043076531785837,-0.00028911967263778315,-0.003948455847887833,0.00743414848370072
word_count_mean,0.0014447315465851568,0.004161129914095869,0.0025823532231652457,-0.00028911967263767213,-0.003948455847887722,0.007434148483700775
time_diff_Shift_sum,0.0014309905933699296,0.00545141298728276,0.008921850426129974,0.002582706277258373,-0.006360536954983398,0.0005799426250747697
time_diff_ArrowUp_sum,0.0014038238545177328,0.008559091785433478,-0.005992808043912667,0.011330929500833753,-0.00812497672153123,0.008402150682681075
time_diff_dot_median,0.0013909419093574016,0.0018535239091120636,0.004048556650299129,-0.0009532048144180738,0.0019875778145115874,0.0004808379870369639
cursor_position_diff_dot_std,0.0013722405476833954,0.0048551602799369025,0.004073432052665693,0.0051536776402282825,-0.006952497133865976,0.003214349631705582
cursor_position_diff_Input_mean,0.0013568195727241827,0.006450708893796464,0.00899194503664874,0.00409601600861248,-0.008669502746949664,0.0010088199925851749
3_distance_stats_sum,0.0013486708951645915,0.004994592894866934,-0.0033595536166677875,7.950274794576995e-05,0.00972907638792625,-0.0010543419385458663
Number of revisions Backspace 3 word,0.0012677232318918236,0.003048205330865951,0.00555453212379553,-0.002314857843110807,0.0026047861810790662,-0.0007735675341964954
10s_extrema_per_user,0.001266852359046708,0.0023677670758757087,0.0034375513065903474,0.00030138497265636,-0.0021690416420153125,0.0034975147989554367
word_count_diff_abostrove_mean,0.0012667176483263792,0.008355785885562331,0.0023847742674140693,0.012960899706201567,-0.010579804087841427,0.00030100070753130703
mean_keystrokes_80s,0.0012341051762993355,0.004495121051202296,0.004656434499331064,0.0008037056012260568,-0.005938612707190816,0.005414893311831037
80_distance_stats_sum,0.0012285620525879504,0.00448997284979885,0.004656434499331008,0.0008037056012260568,-0.005938612707190816,0.005392720816985552
median_keystrokes_10s,0.001221712763724167,0.001868958435589164,0.0037162231399284207,-0.0013330770538755865,0.0020330927487484662,0.00047061222009536774
time_diff_Enter_median,0.0012142972787358292,0.005717334154255861,0.0062527176544028285,-0.0006356832135750445,-0.007339105703246862,0.006579260377362395
10_distance_stats_mean,0.0012084891015913812,0.005164731456499906,-0.0025803306248037283,0.006415111814327967,-0.005167362471873604,0.00616653768871489
paragraph_len_sum,0.0011930749529058954,0.005987107076247795,-0.0028195669636151832,0.007499493672358359,-0.006468369701433441,0.006560742804313846
time_diff_Nonproduction_std,0.0011626771407358266,0.010445494754442107,0.004388957132747728,-0.0002411080385852915,-0.014281175048865558,0.014784034517646427
down_event_8_cnt_pauses_1_sec_Divid,0.001154413727351561,0.003597213327078108,0.0025189116384769505,0.006389987018330379,-0.0015513901382073758,-0.00273985360919371
text_change_4_cnt,0.001152028574741032,0.010514080287306809,0.002689900961443392,0.007846670491166108,-0.016401362002691433,0.01047290484904606
word_count_diff_Replace_sum,0.0011419608789614566,0.004807090208833542,0.007648376551148084,0.002636502133215479,-0.005674339913005033,-4.269525551270359e-05
action_time_gap_5_std,0.0011221026486000624,0.0069280236619462116,0.0034847905274547064,0.00637536241110126,-0.010742225374159864,0.005370483030004147
cursor_position_change_10_sum,0.00111319033553961,0.0023213754818757716,7.788149983922743e-06,0.000791467181453287,-0.0012725512201217093,0.0049260572308429396
word_count_diff_Replace_mean,0.0010989725094132374,0.010244904913227236,0.006371357465950189,-0.003251284376735941,-0.013012812542081698,0.0142886294905204
sent_word_count_sem,0.0010969890899033552,0.0013584487033266909,0.002602195945514918,-0.0009532048144180738,0.0019875778145115874,0.0007513874140049892
P-bursts_max,0.0010884149992500813,0.006655256537232679,0.0032488764148019267,0.006375362411101204,-0.010277880687066532,0.005007301858163726
time_diff_Input_max,0.0010868838518831442,0.00610530021324914,0.004880833267978557,-0.0031256210972462894,-0.00634818002395704,0.008940503260757349
slope_keystrokes_80s,0.0010712064700264118,0.01044312286862597,0.002689900961443392,0.007846670491166163,-0.016401362002691544,0.010149616430187636
time_diff_Nonproduction_sum,0.0010673299142828357,0.006212918391233564,0.004880833267978557,-0.0030977828426941856,-0.006581462276290639,0.00906773150813761
leading-edge revisions_max,0.0010574815795507675,0.0013157246896030265,0.0024441659041045116,-0.0009532048144180738,0.0019875778145115874,0.0007513874140050447
time_diff_Remove/Cut_std,0.001053473239712957,0.0015280553385776453,0.0024359338814630704,-0.001399986269275233,0.002235359630184175,0.0009425857164798157
cursor_position_change_1_sum,0.0010298535790077001,0.006873401635353529,0.003478975420925623,0.006375362411101315,-0.010742225374159864,0.005007301858163726
word_count_diff_Input_mean_paragraph_word_count_mean_Divid,0.0010227453741354364,0.0069712734572776,0.003643740572337073,0.006375362411101204,-0.010935423345060202,0.005007301858163671
mean_keystrokes_60s,0.0010044094424107725,0.0023245109670674297,7.788149983922743e-06,0.0002357764311443633,-0.0011519840423281913,0.004926057230842995
input_word_length_skew,0.0010044094424107447,0.0023245109670674106,7.788149983922743e-06,0.0002357764311443078,-0.0011519840423281913,0.0049260572308429396
sent_len_ge_50_count,0.0010025838821679928,0.006164919969298487,0.004880833267978557,-0.003462820976107006,-0.006348180023956984,0.008940503260757404
word_count_change_1_max,0.0010024359050750525,0.004916188211390035,0.0023224773665425635,0.0020762876548660603,-0.006936713483223389,0.006547692082114975
cursor_position_diff_Leftclick_max,0.000990199694665489,0.003544150718870146,0.002704307653178528,-0.0005751391574186915,-0.003819398651688344,0.005651028934590463
entropy_keystrokes_5s,0.0009786915136562047,0.005742627663106763,-0.0033904667432875235,0.007030346221165329,-0.005977441182411558,0.006252327759158571
word_count_diff_Space_sum,0.0009786915136562047,0.005742627663106763,-0.0033904667432875235,0.007030346221165329,-0.005977441182411558,0.006252327759158571
40_distance_stats_std,0.0009085464355788331,0.006354880674487387,-0.0042873654367429626,0.00251508461597838,-0.005218817169187595,0.01062528373226751
time_diff_Shift_std,0.0009009204404088339,0.004084034046792063,7.788149983922743e-06,-0.0015414552244978896,-0.0026462870172889175,0.00778363585343822
paragraph_len_q1,0.0008944546896854783,0.0023884802803141613,-0.00030450787930086376,0.0004997026431430851,-0.001467489091558749,0.004850113086458441
cursor_position_diff_Paste_median,0.0008939009128211273,0.004562561311631105,0.00490127846107502,0.0012869694843899993,-0.0066622684755477946,0.004049624181367284
time_diff_ArrowDown_max,0.0008822840503625445,0.006889725719473028,0.009254427086701322,0.003150664515707058,-0.009824283614872698,0.0009483282139144955
IKI_median_pauses_half_sec_MULT,0.0008805865248944084,0.007863556464077525,0.0009123173319096067,0.0033269213123446884,-0.011273713464975021,0.01055682092029836
word_len_sem_pauses_1_half_sec_MULT,0.0008761994061073503,0.006759184759937707,0.003466059285649248,0.005773661854776291,-0.010742225374159864,0.005007301858163726
cursor_position_diff_Shift_mean,0.000873766277857832,0.003714737419137993,0.0007072766807718622,-0.00512350481906948,0.003634598318478288,0.0042766949312506575
sequence_of_backspaces_sum,0.0008591750165541368,0.0055120436913028825,0.008195580871810604,-0.003131164653425611,-0.005619415359394142,0.003991699207225696
action_time_gap_1_max,0.0008459505053168975,0.005863693251395125,0.004895864075053824,-0.003462820976107006,-0.006184605834744006,0.008135364757064778
cursor_position_sem,0.0008269028291751218,0.0052608769617671115,0.007730087456246315,-0.0031218939677029045,-0.00529228137906862,0.003991699207225696
paragraph_len_mean,0.000799693997258738,0.004160728349445401,0.004770573027059244,-0.0017396748795137085,-0.004712192664750703,0.0048800705062401195
number_of_characters,0.000789238173422524,0.0052136018480821705,0.004656434499331008,0.0008037056012260568,-0.007718080718698006,0.005414893311831037
word_count_median,0.0007818336715638696,0.01079741469177253,-0.001664119314773782,0.0033686641993061484,-0.014349354660049274,0.015772144461772386
word_len_ge_9_count_word_len_ge_10_count_SUBB,0.0007818336715638696,0.010797414691772563,-0.001664119314773671,0.0033686641993061484,-0.014349354660049385,0.015772144461772386
word_count_change_3_mean,0.0007716376430204341,0.005813565550686079,0.0045986126258679705,-0.003462820976107006,-0.006184605834744006,0.008135364757064778
median_keystrokes_30s,0.0007716376430204203,0.005813565550686095,0.0045986126258679705,-0.003462820976107006,-0.006184605834744061,0.008135364757064778
word_count_diff_dot_sum,0.0007714896287297768,0.005654780968226351,0.005936455770241655,0.0030300621946695028,-0.008795777246358494,0.0029152177963664427
word_count_diff_Remove/Cut_sum,0.0007526909706750406,0.003610655748807791,0.0027043076531785837,-0.0020075014503159183,-0.0033370712547529657,0.005651028934590463
cursor_position_change_2_max,0.0007430581319594898,0.005358401476955353,0.00773008745624626,-0.003131164653425611,-0.005618389482208386,0.003991699207225696
cursor_position_change_2_sum,0.0007153212440881157,0.002485464742661206,0.0036754511738223417,-0.0022655372530694384,0.0026047861810790662,-0.0011534151254795066
30_distance_stats_mean,0.0007145862861339392,0.0047935425112796025,-0.004245736243055409,-0.0011361418819943458,-0.00039026523877205843,0.00863048850835757
cursor_position_diff_Backspace_mean,0.0007125965518970379,0.003656447853092882,0.002704307653178528,-0.0020075014503159183,-0.0034974489298649214,0.005651028934590463
text_change,0.0006928330803618737,0.005004970810714023,0.004894318621169458,-0.0010029676477275595,-0.006745940226639824,0.0056259215746454205
min_keystrokes_5s,0.000546151886229293,0.00350677335470285,0.0025935407225307627,0.001804441540337487,-0.005462774387685443,0.0032493996697343652
action_time_gap_20_sum,0.0005374304891659076,0.005147630903811977,0.007612599852954871,-0.003131164653425611,-0.005447995682621332,0.003116282439755702
word_count_diff_Leftclick_std,0.0005356988936682933,0.0038577955852530524,0.0012564304692894157,-0.0059669703639592675,0.0035000978133072347,0.00335323765603579
time_diff_ArrowDown_std,0.000482790769049668,0.0055049291984196344,0.005274806241919505,-0.0007766643933648232,-0.008007619484064032,0.0054406407117080224
long_pauses_sum,0.00046313060554370455,0.00434738388481968,0.0010788261646185182,-0.0037480333947624844,-0.002789991866178787,0.0073117215184975715
sent_len_std_time_diff_Backspace_median_Div,0.0004301473392417793,0.010895590748493677,-0.0033702183703591126,0.003449518727618228,-0.014195866943588764,0.015837155943296766
80_distance_stats_max,0.0003769790348458063,0.0039023382352687415,0.001284272640556472,0.003343186630465955,-0.006238948835603664,0.003119405703964462
50_distance_stats_mean,0.0003329497616193916,0.004602898155020477,0.0059650031874789455,0.00015655787665908028,-0.0067602804400807015,0.001970518422420242
word_len_sem,0.00029734402908063173,0.004530862523416396,-5.9330011391189874e-05,-0.00374803339476254,-0.002789991866178787,0.007786731388655044
time_diff_abostrove_median,0.00029617189663254384,0.0017260674435358298,-0.0026142671185258037,0.0018971962183720326,0.0008368228557317781,0.0010649356309521685
cursor_position_diff_Nonproduction_mean,0.00026165068116919266,0.009768849497749746,-0.005509098293334791,0.0118556217233729,-0.012575810849229374,0.007275890143868036
word_len_q1,0.00023730119877821143,0.004042102420430289,0.0017859447136537865,0.0005700614556919392,-0.006229497940513029,0.004822696566280149
sequence_of_backspaces_std,0.00023667189413953404,0.002465941654946765,-0.0004162703951142155,0.003666461415023803,0.0008827313721144203,-0.0031862348154658715
word_len_ge_4_count,0.00023213094695302694,0.003430280290176002,0.005247427219031264,-0.0010284722282307701,-0.0042216583321541545,0.0009312271291657681
Number of revisions Remove/Cut 14 word,0.00019584973657552074,0.006579201997677106,0.007393052579562243,-0.0019773210389510965,-0.009527294732247782,0.004894962137938719
max_chars_per_burst,0.00016917237504357474,0.002373082070708088,-0.0004162703951142155,0.0033964633386400767,0.0008827313721143093,-0.0031862348154658715
input_word_length_mean,0.0001662478682865759,0.0043389378328715835,0.001231612100702828,-0.0038308236728575307,-0.0035590684006585604,0.006823271445959567
sent_len_ge_100_count,0.00016177432184633078,0.005241985107472798,0.00030135902277611537,-0.0038308236728575307,-0.004489349801947651,0.00866591173941439
paragraph_len_median,0.0001595480177632308,0.011019974980848968,-0.0042182734115007725,0.0033686641993061484,-0.014349354660049218,0.015837155943296766
up_time_quantile,0.00015576923935557707,0.010757812140305427,-0.004110463471510062,0.003449518727618228,-0.014078717717260325,0.015362739418574467
time_diff_Shift_median,0.00015211834299244664,0.006915339032893385,0.00423594904475838,0.008485893316926896,-0.009802329424905165,-0.0023110395648103244
pauses_half_sec_sent_word_count_first_MULT,0.0001424958089491224,0.00418465904538677,0.0004089239733734429,0.0005823856210834255,-0.006106914350579862,0.005685587991919483
cursor_position_diff_ArrowDown_median,0.00014049047585823482,0.004262344154766971,0.0029610817270737666,-0.005848943857922728,-0.0017262087347768573,0.005176032769058758
word_count_diff_comma_std,0.00013591718769052907,0.006363015557143359,-0.0019914021948688188,0.006791513156605922,-0.00930027722781629,0.005043835016841303
sent_word_count_mean,0.00012790281271225779,0.0023715120723840004,-0.0006778943690363692,0.0032779457430887615,0.0010977946922624549,-0.003186234815465816
cursor_position_diff_ArrowLeft_median,0.00012648193277342568,0.010796614045716333,-0.004110463471510006,0.0034495187276181727,-0.01419586694358893,0.015362739418574467
word_count_diff_q_mean,0.00012079734185374558,0.004514600559098237,-0.0006789215646886837,-0.0037480333947624844,-0.002789991866178676,0.0077001361930448264
pauses_3_sec,9.80485696010086e-05,0.009106429162931473,0.0034218222653656927,0.0001448723350737091,-0.014136713909111365,0.010962213587075997
sent_len_max,8.607689045662947e-05,0.00816540947999472,-0.0011765022853809648,0.009241653313862952,-0.012524348652132922,0.004803505185477452
word_len_ge_10_count,7.175045452623152e-05,0.007039978691325531,0.004384263926957788,0.008866931891829521,-0.009344471714537228,-0.003619722286145155
time_diff_Unidentified_sum,6.916458703661033e-05,0.008505775455161735,0.009369739018573187,0.0027070710608727566,-0.01379532652314297,0.001995174791843468
paragraph_word_count_min,6.297886574593847e-05,0.0041599970354402405,0.0013012433165160986,-0.0038308236728575307,-0.003559068400658616,0.006340564219983802
cursor_position_change_100_max,4.0459633745881796e-05,0.003203055242553302,0.004742414369056147,-0.000864836404163738,-0.00419271485606737,0.000476975426158488
word_count_change_1_sum,3.2407720794283557e-05,0.005130643006786205,-0.0005674974550367029,0.005184626264728265,-0.008075857072988468,0.0035883591464740405
word_len_ge_7_count_word_len_ge_8_count_SUBB,3.110716788209955e-05,0.005935187648447114,0.0021856703226052487,0.0025594398971927057,-0.01002093232021517,0.005400250771945614
40_distance_stats_mean,2.1541673410382933e-05,0.005744535024503723,0.0026153599121737092,-0.00581144976375042,-0.004916345590268989,0.008198602135487232
cursor_position_diff_Backspace_sum,4.051011121719572e-06,0.0020791542146949595,-0.00041627039511416,0.0022668985922031926,0.0013518106628636617,-0.003186234815465816
word_len_sem_sent_len_ge_75_count_MULT,3.104264457751138e-06,0.0023091637359160208,0.0010843709715107064,0.003246434373463447,-0.002539688518419736,-0.001778699768723413
action_time_gap_20_std,-2.556546065608789e-05,0.0020354522983371155,-0.00028072031162412747,0.0022668985922031926,0.0010977946922624549,-0.0031862348154658715
Number of revisions Remove/Cut 3 word,-2.9051347683869966e-05,0.010037244953888925,-0.006141268549332557,0.011855621723372956,-0.013106448708643914,0.007275890143868036
sent_word_count_mean_paragraph_word_count_mean_Divid,-4.676855281496306e-05,0.0018920161186112832,0.0013405818285918691,-0.0001226866946646421,-0.003103366600949564,0.001698397255762485
IKI_median_paragraph_len_max_MULT,-4.9741136154204946e-05,0.006397875308606656,0.0009308935443931854,0.004502024344841149,-0.010776697924473,0.005144815490621846
text_change_9_cnt,-6.165635751526066e-05,0.0038277723237976125,0.0012959114848941078,-0.0005862903661302266,-0.0057763419928047455,0.004820095443979822
word_len_max_IKI_ median_Divid,-6.70787443262516e-05,0.008355600347456905,-0.0013291522330614036,0.009241653313862952,-0.012996713367881385,0.00481589730977483
cursor_position_diff_Enter_sum,-7.02606445772136e-05,0.00916018339909469,0.0020238874723816913,-0.0002555010512104716,-0.013858149444308021,0.011808720444827947
sent_word_count_sum,-7.446520686624214e-05,0.0027866946416571017,0.002504114848885186,0.0015573265571519057,-0.004718079095635819,0.00035877686213375837
word_count_diff_Space_max,-7.614211902108592e-05,0.003274685067220202,0.002253866792725545,0.001172462889933612,-0.005706220770319792,0.001975322611576291
slope_keystrokes_4s,-7.72720998550025e-05,0.008235847355249817,0.01058384409350771,0.001965530261883286,-0.01246203807624302,-0.0003964246785679859
15_distance_stats_max,-8.108785135446661e-05,0.002000848655685925,0.0014609426906204703,-0.003123670890789687,-0.0006060728952191341,0.0019444496899704844
